fileName,contractName,LOC,WFC,WMC,NPF,AFC,Max_cc,Avg_cc,MOA,CBO,RFC,CA,CE,IC,CBF,LCOF,LCOF3,CAF,DIT,NOC,MFA,DAM,NC,NTF,NSF,NATV,NDO,NRF,NE,TNP,TNMSV,NUAP,TNTDF,bugTotalNumber,DAOMethodCall,DelegateCallWithUserInput,UnsafeCallTarget,TODAmount,TODReceiver,TODTransfer,DAO,DAOConstantGas,UnprivilegedSuicide,UnrestrictedEtherFlow,UnrestrictedWrite,UseOfOrigin,IntegerOverflow,DivisionBeforeCallvalue,DivisionBeforeMultiply,LockedEther,MissingInputValidation,UnhandledException,WriteOnly,UnsafeDependenceOnBlock,UnsafeDependenceOnGas
0x15f917e4f828671a0bcda6e961eb43e945bb2b42,SafeMath,28,4,0,0,5.75,2,1.0,0,1,7,1,0,0,0,0,0,1.0,0,0,0.0,0,0,0,0,0,2,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x15f917e4f828671a0bcda6e961eb43e945bb2b42,MintableToken,36,2,1,2,5.333333333333333,1,0.6666666666666666,1,2,10,1,1,1,0,1,1.5,0.5,3,1,0.0,0.0,0,0,0,0,0,1,2,2,1,2,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
0x15f917e4f828671a0bcda6e961eb43e945bb2b42,ElementhToken,7,0,0,0,0,0,0.0,1,1,0,0,1,1,0,0,0.0,0,4,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x08daf7a5604c256aa96c00053747ab71f400c57e,Token,37,6,0,0,1.0,1,0.8571428571428571,0,1,6,1,0,0,0,0,0,0.6666666666666666,0,1,0.0,0,0,0,0,0,0,0,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x08daf7a5604c256aa96c00053747ab71f400c57e,StandardToken,39,5,0,0,5.6,4,1.6666666666666667,1,2,8,1,1,1,0,0,1.25,0.8,1,1,0.0,0.6666666666666666,0,0,0,3,0,0,0,10,13,4,0,8,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0
0x08daf7a5604c256aa96c00053747ab71f400c57e,BlockClout,88,7,0,0,7.571428571428571,2,1.125,1,1,17,0,1,1,0,19,1.1666666666666667,0.3333333333333333,2,0,0.0,0.0,0,1,0,1,2,0,0,11,10,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0x08dc9908c01b54c3c28fa56012bf0e8450adc4d8,TokenERC20,120,11,0,8,7.363636363636363,2,1.0,2,2,35,0,2,1,0,29,1.1,0.38636363636363635,1,0,0.0,0.0,0,1,0,3,0,7,2,19,24,21,0,10,0,0,2,1,0,0,0,0,1,1,5,0,0,0,0,0,0,0,0,0,0
0x08dc9908c01b54c3c28fa56012bf0e8450adc4d8,SafeM,18,4,0,0,4.0,1,0.8,0,1,8,1,0,0,0,0,0,1.0,0,1,0.0,0,0,0,0,0,2,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x08dc9908c01b54c3c28fa56012bf0e8450adc4d8,tokenRecipient,1,1,0,0,1.0,1,0.5,0,1,1,1,0,0,0,0,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x08ddf9befbd9d9b5a6caab525ecf8c8cca0b9840,VISTAcoin,10,1,0,0,4.0,1,0.5,2,2,1,0,2,2,0,0,0,0,3,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x08ddf9befbd9d9b5a6caab525ecf8c8cca0b9840,StandardToken,24,3,0,0,7.0,3,1.25,2,3,8,1,2,2,0,0,1.5,0.8333333333333334,2,1,0.0,1.0,0,0,0,2,0,0,0,7,3,4,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
0x08ddf9befbd9d9b5a6caab525ecf8c8cca0b9840,ERC20,6,3,0,0,1.0,1,0.75,1,2,3,1,1,1,0,0,0,0.8333333333333334,1,1,0.0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x08ddf9befbd9d9b5a6caab525ecf8c8cca0b9840,BasicToken,26,2,1,0,4.666666666666667,1,0.6666666666666666,1,3,6,1,2,1,0,0,1.5,0.75,1,1,0.0,1.0,0,0,0,1,0,0,0,3,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0x08ddf9befbd9d9b5a6caab525ecf8c8cca0b9840,SafeMath,47,9,0,0,4.111111111111111,1,0.9,0,1,14,1,0,0,0,0,0,0.25,0,0,0.0,0,0,0,0,0,2,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x08ddf9befbd9d9b5a6caab525ecf8c8cca0b9840,Pausable,34,2,2,0,4.5,1,0.6666666666666666,1,1,4,0,1,1,0,0,1.3333333333333333,0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x08ddf9befbd9d9b5a6caab525ecf8c8cca0b9840,ERC20Basic,6,2,0,0,1.0,1,0.6666666666666666,0,2,2,2,0,0,0,1,2.0,0.75,0,2,0.0,0.0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x08ddf9befbd9d9b5a6caab525ecf8c8cca0b9840,Ownable,17,2,1,0,4.0,2,1.0,0,2,4,2,0,0,0,0,1.5,0.5,0,2,0.0,0.0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x08df270adc60628834ab0a130d66c134f1d302e2,Token,37,6,0,0,1.0,1,0.8571428571428571,0,1,6,1,0,0,0,0,0,0.6666666666666666,0,1,0.0,0,0,0,0,0,0,0,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x08df270adc60628834ab0a130d66c134f1d302e2,StandardToken,45,5,0,0,6.8,3,1.5,1,2,8,1,1,1,0,0,1.25,0.8,1,1,0.0,0.6666666666666666,0,0,0,3,0,0,0,10,10,4,0,8,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0
0x08df270adc60628834ab0a130d66c134f1d302e2,Cryptosis,58,3,0,0,11.333333333333334,2,1.0,1,1,10,0,1,1,0,1,1.5,0.3333333333333333,2,0,0.0,0.0,0,1,0,1,0,0,0,3,10,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0x08df2b3be10f7e09881dc2cbdd9afafe048607ed,ERC20Basic,6,2,0,2,1.0,1,0.6666666666666666,0,2,2,2,0,0,0,1,2.0,0.75,0,2,0.0,0.0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x08df2b3be10f7e09881dc2cbdd9afafe048607ed,ERC20,6,3,0,3,1.0,1,0.75,1,2,3,1,1,1,0,0,0,0.8333333333333334,1,1,0.0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x08df2b3be10f7e09881dc2cbdd9afafe048607ed,StandardToken,73,5,0,5,6.8,2,1.0,2,3,18,1,2,2,0,0,1.25,0.6,2,1,0.0,1.0,0,0,0,2,0,3,0,11,5,11,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
0x08df2b3be10f7e09881dc2cbdd9afafe048607ed,BasicToken,31,2,0,2,6.5,1,0.6666666666666666,1,3,8,1,2,1,0,0,2.0,0.75,1,1,0.0,1.0,0,0,0,1,0,2,0,3,2,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0x08df2b3be10f7e09881dc2cbdd9afafe048607ed,Rate2Rich,17,1,0,0,4.0,1,0.5,1,1,3,0,1,1,0,0,0,0,3,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x08df2b3be10f7e09881dc2cbdd9afafe048607ed,SafeMath,25,4,0,0,5.0,1,0.8,0,1,7,1,0,0,0,0,0,1.0,0,0,0.0,0,0,0,0,0,2,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x08e1b742aa2b585eaa6021fbe380f3b6fef5d914,MintableToken,36,2,1,2,5.333333333333333,1,0.6666666666666666,2,3,9,1,2,2,0,1,1.5,0.5,3,1,0.0,0.0,0,0,0,0,0,1,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x08e1b742aa2b585eaa6021fbe380f3b6fef5d914,BasicToken,30,2,0,2,6.0,1,0.6666666666666666,1,3,7,1,2,1,0,0,2.0,0.75,1,1,0.0,1.0,0,0,0,1,0,1,0,3,2,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0x08e1b742aa2b585eaa6021fbe380f3b6fef5d914,SafeMath,25,4,0,0,5.0,1,0.8,0,1,7,1,0,0,0,0,0,1.0,0,0,0.0,0,0,0,0,0,2,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x08e1b742aa2b585eaa6021fbe380f3b6fef5d914,Pausable,39,2,2,2,4.0,1,0.6666666666666666,1,2,8,1,1,1,0,0,1.3333333333333333,0,1,1,0.0,0.0,0,0,0,0,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x08e1b742aa2b585eaa6021fbe380f3b6fef5d914,CAToken,9,0,0,0,0,0,0.0,2,2,0,0,2,2,0,0,0.0,0,4,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x08e1b742aa2b585eaa6021fbe380f3b6fef5d914,ERC20Basic,6,2,0,2,1.0,1,0.6666666666666666,0,2,2,2,0,0,0,1,2.0,0.75,0,2,0.0,0.0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x08e1b742aa2b585eaa6021fbe380f3b6fef5d914,Ownable,36,2,1,1,4.0,1,0.6666666666666666,0,2,7,2,0,0,0,0,1.5,0.5,0,2,0.0,0.0,0,0,0,1,0,2,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x08e1b742aa2b585eaa6021fbe380f3b6fef5d914,ERC20,6,3,0,3,1.0,1,0.75,1,2,3,1,1,1,0,0,0,0.8333333333333334,1,1,0.0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x08e1b742aa2b585eaa6021fbe380f3b6fef5d914,PausableToken,22,5,0,5,3.0,1,0.8333333333333334,2,3,10,1,2,2,0,0,0,0.6666666666666666,3,1,0.0,0,0,1,0,0,0,0,0,11,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x08e1b742aa2b585eaa6021fbe380f3b6fef5d914,StandardToken,78,5,0,3,7.8,2,1.0,2,4,16,2,2,2,0,0,1.25,0.6,2,2,0.0,1.0,0,0,0,2,0,1,0,11,5,10,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
0x08e8fa889fc02163a6f5c3766b985d9bc05a60dc,ERC20,6,3,0,3,1.0,1,0.75,1,2,3,1,1,1,0,0,0,0.8333333333333334,1,1,0.0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x08e8fa889fc02163a6f5c3766b985d9bc05a60dc,Crowdsale,91,7,0,3,6.714285714285714,1,0.875,2,3,26,1,2,0,0,9,1.1666666666666667,0.23809523809523808,0,1,0.0,0.0,0,1,0,1,0,7,1,7,7,4,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x08e8fa889fc02163a6f5c3766b985d9bc05a60dc,MeshCrowdsale,175,10,0,2,7.7,6,1.6363636363636365,3,4,25,0,4,2,0,29,1.1111111111111112,0.275,2,0,0.0,0.0,0,0,0,4,0,8,0,17,15,1,2,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x08e8fa889fc02163a6f5c3766b985d9bc05a60dc,SafeMath,41,4,0,0,5.75,2,1.0,0,4,7,4,0,0,0,0,0,1.0,0,0,0.0,0,0,0,0,0,2,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x08e8fa889fc02163a6f5c3766b985d9bc05a60dc,StandardToken,87,5,0,5,6.8,2,1.0,2,4,18,2,2,2,0,0,1.25,0.6,2,2,0.0,1.0,0,0,0,2,0,3,0,11,5,11,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
0x08e8fa889fc02163a6f5c3766b985d9bc05a60dc,BasicToken,40,3,0,3,5.333333333333333,1,0.75,1,3,9,1,2,1,0,1,1.5,0.5,1,1,0.0,1.0,0,0,0,1,0,2,0,3,2,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0x08e8fa889fc02163a6f5c3766b985d9bc05a60dc,MintableToken,36,2,1,2,5.333333333333333,1,0.6666666666666666,2,4,10,2,2,2,0,1,1.5,0.5,3,1,0.0,0.0,0,0,0,0,0,1,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x08e8fa889fc02163a6f5c3766b985d9bc05a60dc,CappedCrowdsale,25,3,0,2,4.0,1,0.75,1,3,7,1,2,1,0,0,1.5,0.3333333333333333,1,1,0.0,0.0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x08e8fa889fc02163a6f5c3766b985d9bc05a60dc,PausableToken,22,5,0,5,3.0,1,0.8333333333333334,2,3,10,1,2,2,0,0,0,0.6666666666666666,3,1,0.0,0,0,1,0,0,0,0,0,11,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x08e8fa889fc02163a6f5c3766b985d9bc05a60dc,MeshToken,111,9,2,8,3.909090909090909,1,0.9,2,3,20,1,2,2,0,36,1.1,0.3888888888888889,5,0,0.0,0.0,0,1,0,1,0,2,0,15,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x08e8fa889fc02163a6f5c3766b985d9bc05a60dc,CappedToken,22,2,0,2,4.5,1,0.6666666666666666,1,2,6,1,1,1,0,0,2.0,0.75,4,1,0.0,0.0,0,0,0,0,0,2,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x08e8fa889fc02163a6f5c3766b985d9bc05a60dc,Ownable,34,2,1,2,4.0,1,0.6666666666666666,0,3,7,3,0,0,0,0,1.5,0.5,0,3,0.0,0.0,0,0,0,1,0,2,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x08e8fa889fc02163a6f5c3766b985d9bc05a60dc,ERC20Basic,6,3,0,3,1.0,1,0.75,0,2,3,2,0,0,0,0,0,0.5,0,2,0.0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x08e8fa889fc02163a6f5c3766b985d9bc05a60dc,Pausable,39,2,2,2,4.0,1,0.6666666666666666,1,2,8,1,1,1,0,0,1.3333333333333333,0,1,1,0.0,0.0,0,0,0,0,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x08ec0c80d98ffc16397b09db8b69b9fae9714915,SafeMath,25,4,0,0,5.0,1,0.8,0,1,7,1,0,0,0,0,0,1.0,0,0,0.0,0,0,0,0,0,2,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x08ec0c80d98ffc16397b09db8b69b9fae9714915,GigsToken,72,8,0,7,5.5,1,0.8888888888888888,0,1,26,0,1,0,0,2,1.1428571428571428,0.5,0,0,0.0,0.25,0,0,0,3,0,5,2,10,15,8,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
0x08f098fe15179a9e3406fb30c49ee8ff4ae7d42f,ERC20,9,3,0,0,1.0,1,0.75,1,2,3,1,1,1,0,0,0,0.8333333333333334,1,1,0.0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x08f098fe15179a9e3406fb30c49ee8ff4ae7d42f,Ownable,33,2,1,0,4.0,2,1.0,0,1,5,1,0,0,0,0,1.5,0.5,0,1,0.0,0.0,0,0,0,1,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x08f098fe15179a9e3406fb30c49ee8ff4ae7d42f,BasicToken,27,2,0,0,4.5,1,0.6666666666666666,1,3,5,1,2,1,0,0,2.0,0.75,1,1,0.0,1.0,0,0,0,1,0,0,0,3,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0x08f098fe15179a9e3406fb30c49ee8ff4ae7d42f,QuestionnaireConnect,40,5,0,0,5.4,1,0.8333333333333334,2,2,17,0,2,2,0,10,1.25,0.5333333333333333,3,0,0.0,0.0,0,1,0,0,0,0,1,9,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x08f098fe15179a9e3406fb30c49ee8ff4ae7d42f,SafeMath,25,4,0,0,5.0,1,0.8,0,1,7,1,0,0,0,0,0,1.0,0,0,0.0,0,0,0,0,0,2,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x08f098fe15179a9e3406fb30c49ee8ff4ae7d42f,StandardToken,55,3,0,0,9.666666666666666,1,0.75,2,3,9,1,2,2,0,0,1.5,0.8333333333333334,2,1,0.0,1.0,0,0,0,2,0,1,0,7,3,5,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
0x08f098fe15179a9e3406fb30c49ee8ff4ae7d42f,ERC20Basic,9,2,0,0,1.0,1,0.6666666666666666,0,2,2,2,0,0,0,1,2.0,0.75,0,2,0.0,0.0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x08f58e6b4adedaf16e1f5d2566834cc14cada9b6,DigitalAdTrust2018Q2,5,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x08f5a9235b08173b7569f83645d2c7fb55e8ccd8,BasicToken,27,2,0,0,4.5,1,0.6666666666666666,1,3,5,1,2,1,0,0,2.0,0.75,1,1,0.0,1.0,0,0,0,1,0,0,0,3,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0x08f5a9235b08173b7569f83645d2c7fb55e8ccd8,Pausable,41,2,2,0,4.5,1,0.6666666666666666,1,2,8,1,1,1,0,0,1.3333333333333333,0,1,1,0.0,0.0,0,0,0,0,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x08f5a9235b08173b7569f83645d2c7fb55e8ccd8,TierionNetworkToken,47,4,0,0,3.75,1,0.8,2,2,13,0,2,2,0,6,1.3333333333333333,0.75,3,0,0.0,0.0,0,1,0,0,0,2,0,7,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x08f5a9235b08173b7569f83645d2c7fb55e8ccd8,Ownable,33,2,1,0,4.0,2,1.0,0,1,5,1,0,0,0,0,1.5,0.5,0,1,0.0,0.0,0,0,0,1,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x08f5a9235b08173b7569f83645d2c7fb55e8ccd8,ERC20Basic,6,2,0,0,1.0,1,0.6666666666666666,0,2,2,2,0,0,0,1,2.0,0.75,0,2,0.0,0.0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x08f5a9235b08173b7569f83645d2c7fb55e8ccd8,StandardToken,53,3,0,0,9.0,1,0.75,2,3,9,1,2,2,0,0,1.5,0.8333333333333334,2,1,0.0,1.0,0,0,0,2,0,1,0,7,3,5,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
0x08f5a9235b08173b7569f83645d2c7fb55e8ccd8,SafeMath,25,4,0,0,5.0,1,0.8,0,1,7,1,0,0,0,0,0,1.0,0,0,0.0,0,0,0,0,0,2,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x08f5a9235b08173b7569f83645d2c7fb55e8ccd8,ERC20,6,3,0,0,1.0,1,0.75,1,2,3,1,1,1,0,0,0,0.8333333333333334,1,1,0.0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x08f5ce633b363592d73cbd3de0b3b7bc1617de05,ERC20Basic,6,2,0,2,1.0,1,0.6666666666666666,0,2,2,2,0,0,0,1,2.0,0.75,0,2,0.0,0.0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x08f5ce633b363592d73cbd3de0b3b7bc1617de05,BasicToken,30,2,0,2,6.5,1,0.6666666666666666,1,3,8,1,2,1,0,0,2.0,0.75,1,1,0.0,1.0,0,0,0,1,0,2,0,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x08f5ce633b363592d73cbd3de0b3b7bc1617de05,PausableToken,46,6,0,6,6.0,3,1.2857142857142858,2,3,22,1,2,2,0,0,1.2,0.6666666666666666,3,1,0.0,0.0,0,1,0,1,0,6,1,13,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x08f5ce633b363592d73cbd3de0b3b7bc1617de05,Ownable,36,2,1,1,4.0,1,0.6666666666666666,0,1,7,1,0,0,0,0,1.5,0.5,0,1,0.0,0.0,0,0,0,1,0,2,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x08f5ce633b363592d73cbd3de0b3b7bc1617de05,Pausable,39,2,2,2,4.0,1,0.6666666666666666,1,2,8,1,1,1,0,0,1.3333333333333333,0,1,1,0.0,0.0,0,0,0,0,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x08f5ce633b363592d73cbd3de0b3b7bc1617de05,SafeMath,25,4,0,0,5.0,1,0.8,0,1,7,1,0,0,0,0,0,1.0,0,0,0.0,0,0,0,0,0,2,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x08f5ce633b363592d73cbd3de0b3b7bc1617de05,ERC20,6,3,0,3,1.0,1,0.75,1,2,3,1,1,1,0,0,0,0.8333333333333334,1,1,0.0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x08f5ce633b363592d73cbd3de0b3b7bc1617de05,StandardToken,49,3,0,3,6.333333333333333,1,0.75,2,3,12,1,2,2,0,0,1.5,0.8333333333333334,2,1,0.0,1.0,0,0,0,2,0,3,0,7,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x08f5ce633b363592d73cbd3de0b3b7bc1617de05,AdvancedToken,25,2,0,0,4.0,1,0.6666666666666666,1,1,4,0,1,1,0,1,2.0,0,4,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0x08f63c012ad7a1cfaaddd401a34c5e8e31167a55,ERC20,6,3,0,0,1.0,1,0.75,1,2,3,1,1,1,0,0,0,0.8333333333333334,1,1,0.0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x08f63c012ad7a1cfaaddd401a34c5e8e31167a55,StandardToken,47,3,0,0,8.0,1,0.75,2,3,9,1,2,2,0,0,1.5,0.8333333333333334,2,1,0.0,1.0,0,0,0,2,0,1,0,7,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x08f63c012ad7a1cfaaddd401a34c5e8e31167a55,BasicToken,25,2,0,0,4.0,1,0.6666666666666666,2,4,5,1,3,2,0,0,2.0,0.75,1,1,0.0,1.0,0,0,0,1,0,0,0,3,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0x08f63c012ad7a1cfaaddd401a34c5e8e31167a55,SafeMath,25,4,0,0,5.0,1,0.8,0,1,7,1,0,0,0,0,0,1.0,0,0,0.0,0,0,0,0,0,2,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x08f63c012ad7a1cfaaddd401a34c5e8e31167a55,Ownable,29,2,1,0,4.0,2,1.0,0,1,5,1,0,0,0,0,1.5,0.5,0,1,0.0,0.0,0,0,0,1,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x08f63c012ad7a1cfaaddd401a34c5e8e31167a55,ERC20Basic,6,2,0,0,1.0,1,0.6666666666666666,0,2,2,2,0,0,0,1,2.0,0.75,0,2,0.0,0.0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x08f63c012ad7a1cfaaddd401a34c5e8e31167a55,TKRToken,26,2,0,0,4.5,1,0.6666666666666666,1,1,5,0,1,1,0,1,2.0,0.5,3,0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
